kegg_id	smiles	formal_charge
C11356	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\COP(=O)([O-])OP(=O)(O)O	-1
C11356	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\COP(=O)(O)OP(=O)([O-])[O-]	-2
C11356	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\COP(=O)([O-])OP(=O)([O-])O	-2
C11356	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\COP(=O)(O)OP(=O)([O-])O	-1
C11359	CC(=O)C[C@@H]1CCC[NH+]1C	1
C11363	O=C1OC(c2ccc(O)c(S(=O)(=O)[O-])c2)(c2ccc(O)c(S(=O)(=O)[O-])c2)c2c(Br)c(Br)c(Br)c(Br)c21	-2
C11371	CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)[O-]	-1
C11374	Cc1nc2ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)[O-])C(=O)O)C5=O)cc3c2c(=O)[n-]1	-2
C11374	Cc1nc2ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)[O-])C(=O)[O-])C5=O)cc3c2c(=O)[nH]1	-2
C11374	Cc1[nH]c(=O)c2c(ccc3ccc(C[NH2+]c4ccc5c(c4)C[NH+]([C@@H](CCC(=O)[O-])C(=O)[O-])C5=O)cc32)[nH+]1	1
C11374	Cc1[n-]c(=O)c2c(ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)[O-])C5=O)cc32)[nH+]1	-1
C11374	Cc1[nH]c(=O)c2c(ccc3ccc(C[NH2+]c4ccc5c(c4)C[NH+]([C@@H](CCC(=O)O)C(=O)[O-])C5=O)cc32)[nH+]1	2
C11374	Cc1nc2ccc3ccc(C[NH2+]c4ccc5c(c4)C[NH+]([C@@H](CCC(=O)O)C(=O)O)C5=O)cc3c2c(=O)[n-]1	1
C11374	Cc1[nH]c(=O)c2c(ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)O)C5=O)cc32)[nH+]1	1
C11374	Cc1[nH]c(=O)c2c(ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)[O-])C(=O)[O-])C5=O)cc32)[nH+]1	-1
C11374	Cc1[n-]c(=O)c2c(ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)[O-])C(=O)O)C5=O)cc32)[nH+]1	-1
C11374	Cc1nc2ccc3ccc(C[NH2+]c4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)O)C5=O)cc3c2c(=O)[nH]1	1
C11374	Cc1nc2ccc3ccc(CNc4ccc5c(c4)C[NH+]([C@@H](CCC(=O)[O-])C(=O)[O-])C5=O)cc3c2c(=O)[nH]1	-1
C11374	Cc1[n-]c(=O)c2c(ccc3ccc(CNc4ccc5c(c4)C[NH+]([C@@H](CCC(=O)O)C(=O)O)C5=O)cc32)[nH+]1	1
C11374	Cc1nc2ccc3ccc(C[NH2+]c4ccc5c(c4)C[NH+]([C@@H](CCC(=O)O)C(=O)O)C5=O)cc3c2c(=O)[nH]1	2
C11374	Cc1[nH]c(=O)c2c(ccc3ccc(CNc4ccc5c(c4)C[NH+]([C@@H](CCC(=O)O)C(=O)O)C5=O)cc32)[nH+]1	2
C11374	Cc1nc2ccc3ccc(C[NH2+]c4ccc5c(c4)CN([C@@H](CCC(=O)[O-])C(=O)O)C5=O)cc3c2c(=O)[n-]1	-1
C11374	Cc1[n-]c(=O)c2c(ccc3ccc(C[NH2+]c4ccc5c(c4)CN([C@@H](CCC(=O)[O-])C(=O)[O-])C5=O)cc32)[nH+]1	-1
C11374	Cc1nc2ccc3ccc(CNc4ccc5c(c4)C[NH+]([C@@H](CCC(=O)[O-])C(=O)[O-])C5=O)cc3c2c(=O)[n-]1	-2
C11374	Cc1[n-]c(=O)c2c(ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)[O-])C(=O)[O-])C5=O)cc32)[nH+]1	-2
C11374	Cc1nc2ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)[O-])C(=O)O)C5=O)cc3c2c(=O)[nH]1	-1
C11374	Cc1[n-]c(=O)c2c(ccc3ccc(C[NH2+]c4ccc5c(c4)C[NH+]([C@@H](CCC(=O)O)C(=O)O)C5=O)cc32)[nH+]1	2
C11374	Cc1[nH]c(=O)c2c(ccc3ccc(CNc4ccc5c(c4)C[NH+]([C@@H](CCC(=O)[O-])C(=O)O)C5=O)cc32)[nH+]1	1
C11374	Cc1nc2ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)[O-])C5=O)cc3c2c(=O)[n-]1	-2
C11374	Cc1nc2ccc3ccc(CNc4ccc5c(c4)C[NH+]([C@@H](CCC(=O)O)C(=O)[O-])C5=O)cc3c2c(=O)[n-]1	-1
C11374	Cc1nc2ccc3ccc(C[NH2+]c4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)[O-])C5=O)cc3c2c(=O)[n-]1	-1
C11374	Cc1nc2ccc3ccc(C[NH2+]c4ccc5c(c4)C[NH+]([C@@H](CCC(=O)[O-])C(=O)[O-])C5=O)cc3c2c(=O)[n-]1	-1
C11374	Cc1[n-]c(=O)c2c(ccc3ccc(C[NH2+]c4ccc5c(c4)C[NH+]([C@@H](CCC(=O)O)C(=O)[O-])C5=O)cc32)[nH+]1	1
C11374	Cc1[nH]c(=O)c2c(ccc3ccc(C[NH2+]c4ccc5c(c4)CN([C@@H](CCC(=O)[O-])C(=O)O)C5=O)cc32)[nH+]1	1
C11374	Cc1nc2ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)[O-])C5=O)cc3c2c(=O)[nH]1	-1
C11374	Cc1[nH]c(=O)c2c(ccc3ccc(C[NH2+]c4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)O)C5=O)cc32)[nH+]1	2
C11374	Cc1nc2ccc3ccc(C[NH2+]c4ccc5c(c4)C[NH+]([C@@H](CCC(=O)[O-])C(=O)O)C5=O)cc3c2c(=O)[nH]1	1
C11374	Cc1nc2ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)O)C5=O)cc3c2c(=O)[n-]1	-1
C11374	Cc1nc2ccc3ccc(CNc4ccc5c(c4)C[NH+]([C@@H](CCC(=O)O)C(=O)O)C5=O)cc3c2c(=O)[nH]1	1
C11374	Cc1nc2ccc3ccc(CNc4ccc5c(c4)C[NH+]([C@@H](CCC(=O)[O-])C(=O)O)C5=O)cc3c2c(=O)[n-]1	-1
C11374	Cc1[nH]c(=O)c2c(ccc3ccc(C[NH2+]c4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)[O-])C5=O)cc32)[nH+]1	1
C11374	Cc1nc2ccc3ccc(C[NH2+]c4ccc5c(c4)C[NH+]([C@@H](CCC(=O)O)C(=O)[O-])C5=O)cc3c2c(=O)[nH]1	1
C11374	Cc1[nH]c(=O)c2c(ccc3ccc(C[NH2+]c4ccc5c(c4)C[NH+]([C@@H](CCC(=O)[O-])C(=O)O)C5=O)cc32)[nH+]1	2
C11374	Cc1[nH]c(=O)c2c(ccc3ccc(CNc4ccc5c(c4)C[NH+]([C@@H](CCC(=O)O)C(=O)[O-])C5=O)cc32)[nH+]1	1
C11374	Cc1[n-]c(=O)c2c(ccc3ccc(C[NH2+]c4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)O)C5=O)cc32)[nH+]1	1
C11374	Cc1[n-]c(=O)c2c(ccc3ccc(CNc4ccc5c(c4)C[NH+]([C@@H](CCC(=O)[O-])C(=O)[O-])C5=O)cc32)[nH+]1	-1
C11374	Cc1nc2ccc3ccc(C[NH2+]c4ccc5c(c4)CN([C@@H](CCC(=O)[O-])C(=O)[O-])C5=O)cc3c2c(=O)[nH]1	-1
C11374	Cc1nc2ccc3ccc(C[NH2+]c4ccc5c(c4)CN([C@@H](CCC(=O)[O-])C(=O)[O-])C5=O)cc3c2c(=O)[n-]1	-2
C11374	Cc1[n-]c(=O)c2c(ccc3ccc(C[NH2+]c4ccc5c(c4)C[NH+]([C@@H](CCC(=O)[O-])C(=O)O)C5=O)cc32)[nH+]1	1
C11376	CCc1c2c([nH+]c3ccc(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC	1
C11376	CCc1c2c(nc3ccc(O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]4O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC	-1
C11379	C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1cc[nH+]c2ccccc12	1
C11379	C=C[C@H]1C[NH+]2CCC1C[C@H]2[C@H](O)c1ccnc2ccccc12	1
C11379	C=C[C@H]1C[NH+]2CCC1C[C@H]2[C@H](O)c1cc[nH+]c2ccccc12	2
C11404	C=C(C)[C@H](CCC(C)O)CC(=O)[O-]	-1
C11405	C=C(C)[C@H](CCC(C)=O)CC(=O)[O-]	-1
C11406	C=C(C)[C@@H](CO)CCC(C)C(=O)[O-]	-1
C11407	C=C(C)[C@H](CCC(C)=O)CC(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-2
C11407	C=C(C)[C@H](CCC(C)=O)CC(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-1
C11407	C=C(C)[C@H](CCC(C)=O)CC(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-2
C11407	C=C(C)[C@H](CCC(C)=O)CC(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O	-2
C11407	C=C(C)[C@H](CCC(C)=O)CC(=O)SCC[N-]C(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-2
C11417	C=C(C)[C@@H](CCC(C)O)CC(=O)[O-]	-1
C11419	C=C(C)[C@@H](CCC(C)=O)CC(=O)[O-]	-1
C11420	C=C(C)[C@H](CO)CCC(C)C(=O)[O-]	-1
C11421	C=C(C)[C@@H](CCC(C)=O)CC(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O	-2
C11421	C=C(C)[C@@H](CCC(C)=O)CC(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-1
C11421	C=C(C)[C@@H](CCC(C)=O)CC(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-2
C11421	C=C(C)[C@@H](CCC(C)=O)CC(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-2
C11421	C=C(C)[C@@H](CCC(C)=O)CC(=O)SCC[N-]C(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	-2
C11425	O=C([O-])C1(O)C=Cc2ccc3ccccc3c2O1	-1
C11426	O=C([O-])C(=O)/C=C/c1ccc2ccccc2c1O	-1
C11434	C[C@](O)(CO)[C@H](O)COP(=O)([O-])O	-1
C11434	C[C@](O)(CO)[C@H](O)COP(=O)([O-])[O-]	-2
C11435	C[C@](O)(CO)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	-2
C11435	C[C@](O)(CO)[C@H](O)COP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	-1
C11435	C[C@](O)(CO)[C@H](O)COP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	-1
C11437	CC(=O)[C@@H](O)[C@H](O)COP(=O)([O-])O	-1
C11437	CC(=O)[C@@H](O)[C@H](O)COP(=O)([O-])[O-]	-2
C11438	C=C1Oc2cc(OC)cc(C(=O)O[C@H]3COC(=O)C[C@H](N)c4cc(O)c(c(Cl)c4)O[C@@H]4C#C/C=C/3C#CC3=CC=C[C@@]34OC3OC(C)(C)C([NH+](C)C)C(O)C3O)c2NC1=O	1
C11438	C=C1Oc2cc(OC)cc(C(=O)O[C@H]3COC(=O)C[C@H](N)c4cc(O)c(c(Cl)c4)O[C@@H]4C#C/C=C/3C#CC3=CC=C[C@@]34OC3OC(C)(C)C(N(C)C)C(O)C3O)c2[N-]C1=O	-1
C11438	C=C1Oc2cc(OC)cc(C(=O)O[C@H]3COC(=O)C[C@H]([NH3+])c4cc(O)c(c(Cl)c4)O[C@@H]4C#C/C=C/3C#CC3=CC=C[C@@]34OC3OC(C)(C)C(N(C)C)C(O)C3O)c2NC1=O	1
C11438	C=C1Oc2cc(OC)cc(C(=O)O[C@H]3COC(=O)C[C@H]([NH3+])c4cc(O)c(c(Cl)c4)O[C@@H]4C#C/C=C/3C#CC3=CC=C[C@@]34OC3OC(C)(C)C([NH+](C)C)C(O)C3O)c2NC1=O	2
C11438	C=C1Oc2cc(OC)cc(C(=O)O[C@H]3COC(=O)C[C@H]([NH3+])c4cc(O)c(c(Cl)c4)O[C@@H]4C#C/C=C/3C#CC3=CC=C[C@@]34OC3OC(C)(C)C([NH+](C)C)C(O)C3O)c2[N-]C1=O	1
C11442	C=C1Oc2cc(OC)cc(C(=O)O[C@H]3COC(=O)C[C@H]([NH3+])c4cc(O)c(c(Cl)c4)O[C@@H]4c5ccc3cc5C3=CC=C[C@@]34OC3OC(C)(C)C([NH+](C)C)C(O)C3O)c2NC1=O	2
C11442	C=C1Oc2cc(OC)cc(C(=O)O[C@H]3COC(=O)C[C@H](N)c4cc(O)c(c(Cl)c4)O[C@@H]4c5ccc3cc5C3=CC=C[C@@]34OC3OC(C)(C)C([NH+](C)C)C(O)C3O)c2NC1=O	1
C11442	C=C1Oc2cc(OC)cc(C(=O)O[C@H]3COC(=O)C[C@H]([NH3+])c4cc(O)c(c(Cl)c4)O[C@@H]4c5ccc3cc5C3=CC=C[C@@]34OC3OC(C)(C)C([NH+](C)C)C(O)C3O)c2[N-]C1=O	1
C11442	C=C1Oc2cc(OC)cc(C(=O)O[C@H]3COC(=O)C[C@H](N)c4cc(O)c(c(Cl)c4)O[C@@H]4c5ccc3cc5C3=CC=C[C@@]34OC3OC(C)(C)C(N(C)C)C(O)C3O)c2[N-]C1=O	-1
C11442	C=C1Oc2cc(OC)cc(C(=O)O[C@H]3COC(=O)C[C@H]([NH3+])c4cc(O)c(c(Cl)c4)O[C@@H]4c5ccc3cc5C3=CC=C[C@@]34OC3OC(C)(C)C(N(C)C)C(O)C3O)c2NC1=O	1
C11447	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)O[C@H]3OC(C)(C)[C@@H]([NH+](C)C)[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-1
C11447	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])O[C@H]3OC(C)(C)[C@@H]([NH+](C)C)[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-1
C11447	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3OC(C)(C)[C@@H](N(C)C)[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-1
C11447	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)O[C@H]3OC(C)(C)[C@@H](N(C)C)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	-1
C11447	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3OC(C)(C)[C@@H]([NH+](C)C)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	-1
C11447	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])O[C@H]3OC(C)(C)[C@@H](N(C)C)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	-1
C11447	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3OC(C)(C)[C@@H]([NH+](C)C)[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-2
C11447	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3OC(C)(C)[C@@H]([NH+](C)C)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	1
C11447	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3OC(C)(C)[C@@H](N(C)C)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	-2
C11447	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)O[C@H]3OC(C)(C)[C@@H](N(C)C)[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-2
C11447	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])O[C@H]3OC(C)(C)[C@@H](N(C)C)[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-2
C11448	C=C1Oc2cc(OC)cc(C(=O)SCCNC(=O)CC[N-]C(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3OP(=O)(O)O)c2[N-]C1=O	-2
C11453	C[C@@]1(CO)OP(=O)([O-])OP(=O)([O-])OC[C@H]1O	-2
C11453	C[C@@]1(CO)OP(=O)([O-])OP(=O)(O)OC[C@H]1O	-1
C11453	C[C@@]1(CO)OP(=O)(O)OP(=O)([O-])OC[C@H]1O	-1
C11457	O=C([O-])CCc1cccc(O)c1	-1
C11460	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)O[C@H]3OC(C)(C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	-1
C11460	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)O[C@H]3OC(C)(C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-2
C11460	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])O[C@H]3OC(C)(C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-2
C11460	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3OC(C)(C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	-2
C11460	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3OC(C)(C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-1
C11460	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])O[C@H]3OC(C)(C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	-1
C11461	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)O[C@H]3OC(C)(C)[C@@H](N)[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-2
C11461	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3OC(C)(C)[C@@H]([NH3+])[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	1
C11461	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3OC(C)(C)[C@@H]([NH3+])[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-2
C11461	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)O[C@H]3OC(C)(C)[C@@H]([NH3+])[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-1
C11461	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])O[C@H]3OC(C)(C)[C@@H]([NH3+])[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-1
C11461	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])O[C@H]3OC(C)(C)[C@@H](N)[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-2
C11461	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])O[C@H]3OC(C)(C)[C@@H](N)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	-1
C11461	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3OC(C)(C)[C@@H](N)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	-2
C11461	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)O[C@H]3OC(C)(C)[C@@H](N)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	-1
C11461	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3OC(C)(C)[C@@H](N)[C@@H](O)[C@H]3O)O2)c(=O)[n-]c1=O	-1
C11461	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3OC(C)(C)[C@@H]([NH3+])[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O	-1
C11468	C=C1Oc2cc(OC)cc(C(=O)O)c2[N-]C1=O	-1
C11468	C=C1Oc2cc(OC)cc(C(=O)[O-])c2NC1=O	-1
C11468	C=C1Oc2cc(OC)cc(C(=O)[O-])c2[N-]C1=O	-2
C11469	CC[NH2+]C1COC(OC2C(O[C@H]3C#C/C=C\C#C[C@]4(O)CC(=O)C(NC(=O)OC)=C3/C4=C\CSSSC)OC(C)C(NOC3CC(O)C(SC(=O)c4c(C)c(I)c(OC5OC(C)C(O)C(OC)C5O)c(OC)c4OC)C(C)O3)C2O)CC1OC	1
C11469	CCNC1COC(OC2C(O[C@H]3C#C/C=C\C#C[C@]4(O)CC(=O)C([N-]C(=O)OC)=C3/C4=C\CSSSC)OC(C)C(NOC3CC(O)C(SC(=O)c4c(C)c(I)c(OC5OC(C)C(O)C(OC)C5O)c(OC)c4OC)C(C)O3)C2O)CC1OC	-1
C11481	O=S([O-])[O-]	-2
C11481	O=S([O-])O	-1
C11499	O=C([O-])[C@H](O)CS(=O)(=O)[O-]	-2
C11499	O=C(O)[C@H](O)CS(=O)(=O)[O-]	-1
C11516	O=C([O-])C(COP(=O)([O-])O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	-2
C11516	O=C(O)C(COP(=O)([O-])[O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	-2
C11516	O=C([O-])C(COP(=O)(O)O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	-1
C11516	O=C(O)C(COP(=O)([O-])O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	-1
C11519	O=C[N-]C1CCCCC1	-1
C11521	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[n-]1	-2
C11536	O=C([O-])[C@H](CS(=O)(=O)[O-])OP(=O)(O)O	-2
C11536	O=C(O)[C@H](CS(=O)(=O)[O-])OP(=O)([O-])O	-2
C11536	O=C(O)[C@H](CS(=O)(=O)[O-])OP(=O)(O)O	-1
C11537	O=C([O-])[C@@H](O)CS(=O)(=O)[O-]	-2
C11537	O=C(O)[C@@H](O)CS(=O)(=O)[O-]	-1
C11538	C[C@@]1(CC(=O)O)c2cc3c(CC(=O)O)c(CCC(=O)O)c(cc4nc(cc5[n-]c(cc(n2)[C@H]1CCC(=O)O)[C@@](C)(CC(=O)O)[C@@H]5CCC(=O)O)C(CC(=O)O)=C4CCC(=O)[O-])n3[Co+]	-1
C11538	C[C@@]1(CC(=O)O)c2cc3c(CC(=O)[O-])c(CCC(=O)O)c(cc4nc(cc5[n-]c(cc(n2)[C@H]1CCC(=O)O)[C@@](C)(CC(=O)O)[C@@H]5CCC(=O)O)C(CC(=O)O)=C4CCC(=O)[O-])n3[Co+]	-2
C11538	C[C@@]1(CC(=O)[O-])c2cc3c(CC(=O)O)c(CCC(=O)O)c(cc4nc(cc5[n-]c(cc(n2)[C@H]1CCC(=O)O)[C@@](C)(CC(=O)O)[C@@H]5CCC(=O)O)C(CC(=O)O)=C4CCC(=O)[O-])n3[Co+]	-2
C11538	C[C@@]1(CC(=O)O)c2cc3c(CC(=O)O)c(CCC(=O)O)c(cc4nc(cc5[n-]c(cc(n2)[C@H]1CCC(=O)O)[C@@](C)(CC(=O)[O-])[C@@H]5CCC(=O)O)C(CC(=O)O)=C4CCC(=O)[O-])n3[Co+]	-2
C11538	C[C@@]1(CC(=O)O)c2cc3c(CC(=O)O)c(CCC(=O)O)c(cc4nc(cc5[n-]c(cc(n2)[C@H]1CCC(=O)O)[C@@](C)(CC(=O)O)[C@@H]5CCC(=O)[O-])C(CC(=O)O)=C4CCC(=O)[O-])n3[Co+]	-2
C11538	C[C@@]1(CC(=O)O)c2cc3c(CC(=O)O)c(CCC(=O)O)c(cc4nc(cc5[n-]c(cc(n2)[C@H]1CCC(=O)[O-])[C@@](C)(CC(=O)O)[C@@H]5CCC(=O)O)C(CC(=O)O)=C4CCC(=O)[O-])n3[Co+]	-2
C11538	C[C@@]1(CC(=O)O)c2cc3c(CC(=O)O)c(CCC(=O)O)c(cc4nc(cc5[n-]c(cc(n2)[C@H]1CCC(=O)O)[C@@](C)(CC(=O)O)[C@@H]5CCC(=O)O)C(CC(=O)[O-])=C4CCC(=O)[O-])n3[Co+]	-2
C11538	C[C@@]1(CC(=O)O)c2cc3c(CC(=O)O)c(CCC(=O)[O-])c(cc4nc(cc5[n-]c(cc(n2)[C@H]1CCC(=O)O)[C@@](C)(CC(=O)O)[C@@H]5CCC(=O)O)C(CC(=O)O)=C4CCC(=O)[O-])n3[Co+]	-2
